n,d_first,d_last,d_mean,tour_len,hop,E_excursion,E_tour,E_hover,M,Emax,K,seed
8,392.9209138733534,152.4944418427394,406.0169966167523,1079.7621501099238,154.25173572998912,4090.615167870696,8098.216125824429,257.28160852036666,50,50000,4,4474730
9,393.7897256104818,156.76310920803283,235.87632771788628,1023.4979580151228,127.93724475189035,4129.14626113886,7676.234685113421,311.4263933332079,50,50000,4,4474730
9,522.5906904795768,179.34654506109607,417.8674242444,921.0635788437205,115.13294735546506,5264.529266555047,6907.9768413279035,251.02215861411926,50,50000,4,4474730
15,211.01134558364893,107.88394399518006,333.2054840704253,1286.596021226132,91.89971580186658,2391.7146718412173,9649.470159195991,391.2016059349273,50,50000,4,9944578
11,172.5437409334057,273.8184890306461,343.25575551321975,1104.4017400844093,110.44017400844093,3347.7167247303887,8283.01305063307,325.45317297500736,50,50000,4,9944578
9,279.28561296523634,290.1585525340235,357.1162260320984,985.2265893951901,123.15332367439876,4270.831241244448,7389.199420463926,235.2874799065963,50,50000,4,9944578
6,447.4732599469257,178.28375377544987,356.24979967677905,966.4136046208384,193.28272092416768,4693.177602917816,7248.102034656288,175.56619688808212,50,50000,4,9944578
7,402.3459997977377,187.75220517590407,367.87672116967144,972.7231760738293,162.12052934563823,4425.736537302313,7295.42382055372,214.46472808006217,50,50000,4,9925823
10,499.95593140619786,156.67658528882106,447.29669062438114,961.1716785194594,106.79685316882882,4924.743875212642,7208.787588895946,255.5785113733181,50,50000,4,9925823
10,194.15735081237236,224.9617254670912,291.59793668087,1167.8028562625889,129.75587291806542,3143.393072095977,8758.521421969417,267.2842918683651,50,50000,4,9925823
12,168.10777912304764,227.47032409291285,346.9522962045341,940.3705562547431,85.48823238679482,2966.8357741197037,7052.779171910573,413.2931615291587,50,50000,4,9925823
8,259.69515113543486,67.78415834045411,292.64399893497495,1279.2949266100568,182.75641808715096,2456.094821069167,9594.711949575427,224.6236947671214,50,50000,4,3820097
7,396.35804276918094,222.20527539612755,498.8428447619919,954.0466517781377,159.0077752963563,4639.224886239814,7155.3498883360335,181.10014799154723,50,50000,4,3820097
9,239.91582201522604,80.38001333038373,246.17318234792168,1312.897500704901,164.11218758811262,2402.218765092073,9846.731255286757,231.87367185333719,50,50000,4,3820097
8,162.47980185386686,101.20365172999608,268.6938692280367,1324.6726253685836,189.23894648122624,1977.6259018789722,9935.044690264376,221.44803669636693,50,50000,4,3820097
11,144.21180827286344,133.70431831584054,333.7783580717792,1298.8565611515537,129.88565611515537,2084.3709494152795,9741.424208636652,310.6952990684334,50,50000,4,9535879
11,375.23429866576856,68.08890671666794,393.2221162748283,1183.353740285315,118.3353740285315,3324.924040368274,8875.153052139864,271.5387072077258,50,50000,4,9535879
10,397.2996642919975,182.30691643187558,385.34143476657056,1047.1882142275706,116.35424602528562,4347.049355429048,7853.91160670678,294.61881635325534,50,50000,4,9535879
8,197.9140837459142,177.73376928315636,356.3513275301635,1254.3080937779278,179.18687053970396,2817.3588977180293,9407.310703334459,201.68582787031264,50,50000,4,9535879
8,326.7947787760128,166.5278613009356,352.03112006020547,1072.7187163677029,153.24553090967183,3699.9198005771127,8045.390372757772,260.87419977553805,50,50000,4,8271480
7,644.1279003782631,101.96101676663248,455.98204903146313,845.8987790326621,140.98312983877702,5595.666878586717,6344.240842744965,181.44168115609887,50,50000,4,8271480
12,87.59077363878522,222.16785658063787,246.28883757866143,1283.917012554043,116.7197284140039,2323.189726645673,9629.377594155321,349.8949032262178,50,50000,4,8271480
10,430.9521607615515,73.42751706538117,319.41966563523283,1119.4969124230743,124.38854582478604,3782.847583701995,8396.226843173057,257.82364366537166,50,50000,4,8271480
14,219.80313905065498,171.9344203483549,308.8514666855854,1171.677711769708,90.129054751516,2938.0316954925743,8787.582838272809,356.72150621470166,50,50000,4,6394530
8,381.4312526033664,137.39439692843226,302.52372134180774,1102.9419526199918,157.56313608857025,3891.1923714884897,8272.064644649938,265.7248871099617,50,50000,4,6394530
7,436.6180827997214,94.30083071389777,333.71182328566294,937.3092168619003,156.2182028103167,3981.8918513521435,7029.819126464252,229.39798290344035,50,50000,4,6394530
9,395.68283801870535,90.41342549758544,346.62812965980976,1124.5784389942155,140.57230487427694,3645.721976372181,8434.338292456616,330.6902330638524,50,50000,4,6394530
9,286.9108367891453,183.60918731452415,349.2126652958504,1069.2080663482407,133.65100829353008,3528.900180777521,8019.060497611805,221.47924699665765,50,50000,4,8372552
9,582.3723934884194,279.86735252790993,420.27399011221536,723.7595166707611,90.46993958384513,6466.79809512247,5428.196375030708,263.9218392315399,50,50000,4,8372552
10,481.6988220573506,280.8106450989128,395.8386649118135,865.6663900982899,96.18515445536553,5718.821003671975,6492.497925737174,209.4325950592399,50,50000,4,8372552
12,190.75840029427715,93.44020521751663,313.1283747338003,1145.8617792066439,104.16925265514944,2131.4895413384534,8593.96334404983,324.6070608414045,50,50000,4,8372552
6,359.484136657431,190.04151745898727,344.14515822373147,757.2717710116245,151.4543542023249,4121.442405873137,5679.538282587184,175.86265447897676,50,50000,5,4474730
6,193.39575656136637,121.75443024662259,330.4990471012134,982.6471412418134,196.52942824836268,2363.6264010599175,7369.8535593136,164.68281018501528,50,50000,5,4474730
8,185.14879995759392,156.76310920803283,234.95142416651424,947.1456366747991,135.3065195249713,2564.3393187422007,7103.592275060993,300.83956654686983,50,50000,5,4474730
8,322.0643555757218,179.34654506109607,405.9186886483338,801.5421294965628,114.50601849950897,3760.5817547761335,6011.56597122422,224.06707446113626,50,50000,5,4474730
7,418.24782487361,243.3744858607561,379.99403995640756,645.8548162790651,107.64246937984417,4962.167330507746,4843.911122092988,174.36323886352304,50,50000,5,4474730
8,218.05470689506092,107.88394399518006,288.8829940532394,868.3027999918322,124.04325714169032,2444.5398816768075,6512.270999938742,200.3042253913561,50,50000,5,9944578
7,309.2883507757497,273.8184890306461,388.383850946137,707.2864502511796,117.88107504186327,4373.301298547968,5304.648376883847,162.14314856780604,50,50000,5,9944578
5,541.5831339200857,250.1734163368243,364.4524717957287,481.56450593042916,120.39112648260729,5938.174126926825,3611.733794478219,141.44587487841204,50,50000,5,9944578
4,330.48992009295335,178.28375377544987,267.0019426914779,485.16096081918727,161.7203202730624,3815.802554013024,3638.7072061439044,107.20552528793644,50,50000,5,9944578
6,212.9800233295434,327.7691029483284,355.2700991029492,650.9240042803383,130.18480085606765,4055.6184470840385,4881.930032102538,139.64507549960965,50,50000,5,9944578
7,168.10777912304764,187.75220517590407,307.505946187276,936.6013503110644,156.10022505184406,2668.949882242138,7024.510127332983,240.55004699341475,50,50000,5,9925823
5,578.8366498250688,156.67658528882106,434.1905765334882,576.7389999204529,144.18474998011322,5516.349263354174,4325.5424994033965,117.5916039545206,50,50000,5,9925823
7,155.49351903369484,224.9617254670912,295.67488144241116,917.5678099168283,152.92796831947138,2853.4143337558958,6881.758574376212,169.33786131125012,50,50000,5,9925823
10,216.58072850446078,227.47032409291285,353.32651162585677,842.094445916988,93.566049546332,3330.3828944803026,6315.70834437741,347.39159790805684,50,50000,5,9925823
5,468.8614542363497,244.72537950164775,383.3448494502231,606.2065352101056,151.5516338025264,5351.901253034981,4546.549014075792,85.83944013624325,50,50000,5,9925823
7,515.0361986011008,154.69714300549947,358.2870502250756,631.6516541527296,105.27527569212161,5023.000062049502,4737.387406145473,162.00966732639304,50,50000,5,3820097
4,375.3320112094633,222.20527539612755,316.19650163733286,457.59335954555667,152.5311198485189,4481.529649541932,3431.950196591675,111.53477610418128,50,50000,5,3820097
5,391.5573710325949,80.38001333038373,314.7430570856993,661.3082460272306,165.32706150680764,3539.53038272234,4959.811845204229,104.84904020901618,50,50000,5,3820097
4,578.3780964047762,67.78415834045411,265.6974188269593,645.2445725932924,215.08152419776414,4846.216910589228,4839.3342944496935,129.97772344703432,50,50000,5,3820097
7,259.69515113543486,101.20365172999608,299.3388087765414,926.1123557868541,154.352059297809,2706.741021490732,6945.842668401406,204.71288888460708,50,50000,5,3820097
8,420.3381274078899,133.70431831584054,320.5007007487257,704.9169220327657,100.70241743325224,4155.318342927978,5286.876915245743,252.01860059715688,50,50000,5,9535879
5,552.4027285318269,68.08890671666794,338.2838481794416,695.9650739922306,173.99126849805765,4653.687264363712,5219.738054941729,100.3585342227318,50,50000,5,9535879
4,545.4696574021095,182.30691643187558,383.4821621522561,588.0018724000354,196.00062413334513,5458.324303754888,4410.014043000266,130.49547199786952,50,50000,5,9535879
7,451.23723115899054,177.73376928315636,386.49046580151645,626.9956711834727,104.49927853057879,4717.282503316102,4702.467533876045,195.34979344615806,50,50000,5,9535879
8,197.9140837459142,144.21180827286344,327.4055603806815,953.4422126825772,136.2060303832253,2565.9441901408327,7150.816595119329,179.76981459515864,50,50000,5,9535879
11,87.59077363878522,166.5278613009356,231.90879348120845,1035.6419831479773,103.56419831479772,1905.8897620479063,7767.314873609829,302.756981570932,50,50000,5,8271480
6,326.7947787760128,101.96101676663248,371.80134268102256,788.9608592950751,157.792171859015,3215.6684665698394,5917.206444713063,166.97899019253967,50,50000,5,8271480
5,399.75750793389335,222.16785658063787,363.150288428881,681.4347661538327,170.35869153845817,4664.440233858984,5110.7607461537455,142.69207209631037,50,50000,5,8271480
6,495.5645692664311,168.08206464981726,366.26500951824045,582.9399469009019,116.58798938018037,4977.349754371862,4372.049601756764,131.141656710831,50,50000,5,8271480
8,507.1219990474286,73.42751706538117,309.31702117358117,662.3655302418435,94.62364717740623,4354.121370846074,4967.741476813827,282.55257149865463,50,50000,5,8271480
10,219.80313905065498,171.9344203483549,328.551044401469,889.6469758733356,98.84966398592617,2938.0316954925743,6672.352319050016,264.59215208781836,50,50000,5,6394530
5,560.6886603336391,94.30083071389777,312.38986728312204,637.9468619826775,159.4867154956694,4912.421182856526,4784.601464870082,147.0878019683374,50,50000,5,6394530
7,226.71847669953874,116.42997160506894,250.30957919188702,897.8658156342005,149.6443026057001,2573.6133622845573,6733.993617256504,209.12025176909572,50,50000,5,6394530
6,395.68283801870535,159.2755689216484,405.8411163327496,743.3706949659473,148.67413899318947,4162.188052052653,5575.280212244605,232.42558021047603,50,50000,5,6394530
6,436.6180827997214,90.41342549758544,289.9115165153017,721.517869267349,144.3035738534698,3952.736312229801,5411.384019505118,173.3009447290289,50,50000,5,6394530
8,95.57982979947124,183.60918731452415,236.3282514690511,892.6171152897086,127.51673075567267,2093.9176283549655,6694.628364672815,165.94438361413623,50,50000,5,8372552
6,575.6227387871011,279.86735252790993,457.02305977874397,435.10491669746324,87.02098333949264,6416.175684862583,3263.286875230974,195.33519681000033,50,50000,5,8372552
7,477.1533161802659,353.8846969729485,395.8948244158702,468.44326141636463,78.07387690272743,6232.7850986491085,3513.324460622735,153.97189349050805,50,50000,5,8372552
7,395.7432557195306,178.52631148246334,369.7603540876054,719.0899392433148,119.84832320721914,4307.021754014954,5393.174544324861,201.9449887041447,50,50000,5,8372552
6,381.69059191975776,131.7353038112792,351.3698841553882,638.3420862451651,127.66841724903301,3850.694217982777,4787.565646838738,129.55006492730726,50,50000,5,8372552
8,274.7349173874197,190.04151745898727,251.82382436178506,542.5746851113282,77.51066930161832,3485.8232613480527,4069.3101383349617,232.29585456313555,50,50000,6,4474730
3,444.9664042733789,427.89381258069847,433.70753311634286,176.57198040632173,88.28599020316086,6546.45162640558,1324.2898530474129,87.91481729169674,50,50000,6,4474730
2,393.7897256104818,156.76310920803283,275.2764174092573,506.7513997383552,506.7513997383552,4129.14626113886,3800.635498037664,62.34964459404908,50,50000,6,4474730
7,514.1911646904704,179.34654506109607,370.00690012690893,390.35606906689384,65.05934484448231,5201.532823136748,2927.670518001704,186.69785614263623,50,50000,6,4474730
4,493.6890990026389,121.75443024662259,380.83811202887995,459.50014385895145,153.1667146196505,4615.826469369461,3446.251078942136,114.06619443024913,50,50000,6,4474730
5,359.484136657431,243.3744858607561,323.5688796966773,453.67935035265975,113.41983758816494,4521.4396688864035,3402.595127644948,117.59200573703016,50,50000,6,4474730
5,218.05470689506092,107.88394399518006,263.0002412586765,747.4723740009144,186.8680935002286,2444.5398816768075,5606.0428050068585,141.3682005359243,50,50000,6,9944578
4,290.1585525340235,273.8184890306461,309.6568622463569,332.01346718234726,110.67115572744909,4229.827811735023,2490.1010038676045,111.71053178845884,50,50000,6,9944578
4,447.4732599469257,250.1734163368243,320.1698062646394,327.1052064293672,109.03506880978905,5232.350072128124,2453.289048220254,132.89383528047927,50,50000,6,9944578
3,523.333861781804,178.28375377544987,343.1289061685274,345.6257759732574,172.8128879866287,5262.132116679404,2592.193319799431,68.81859878564367,50,50000,6,9944578
2,453.8401291696521,212.9800233295434,333.41007624959775,281.41084000980084,281.41084000980084,5001.151143743966,2110.581300073506,44.42434954904259,50,50000,6,9944578
7,246.31878858476284,269.0755443634847,316.6113656955946,509.81875918091737,84.96979319681957,3865.457497111857,3823.6406938568803,169.8159983300261,50,50000,6,9944578
6,155.49351903369484,187.75220517590407,283.11672767640454,637.6292266804477,127.52584533608953,2574.342931571992,4782.219200103357,150.36737694273256,50,50000,6,9925823
4,428.2893935100412,156.67658528882106,266.50337561008405,507.20521690621615,169.06840563540538,4387.244840991467,3804.039126796621,126.85162267627597,50,50000,6,9925823
6,216.58072850446078,235.51344619594548,309.946149844489,591.3174351720533,118.26348703441064,3390.706310253047,4434.880763790399,236.77536272379328,50,50000,6,9925823
6,442.1821863485865,227.47032409291285,361.29246769214836,402.542898883185,80.50857977663699,5022.393828311245,3019.0717416238876,198.40870799688997,50,50000,6,9925823
3,459.60054587226546,168.10777912304764,365.5232597438876,431.1253115074145,215.56265575370725,4707.812437464848,3233.439836305609,99.66301808308584,50,50000,6,9925823
3,463.5085106216659,224.9617254670912,354.7648446938154,270.7451377210091,135.37256886050454,5163.526770665679,2030.5885329075682,57.40190774480077,50,50000,6,9925823
5,239.91582201522604,169.39632511828748,308.21940020351747,609.1782407426854,152.29456018567134,3069.8411035013514,4568.83680557014,120.15763312832841,50,50000,6,3820097
5,213.58022561698797,162.47980185386686,227.79531801668932,567.7267105203744,141.9316776300936,2820.450206031411,4257.950328902808,138.0489051682902,50,50000,6,3820097
4,464.9263650490422,67.78415834045411,304.07981621335324,506.9520155160804,168.9840051720268,3995.3289254212223,3802.1401163706028,103.70381466152716,50,50000,6,3820097
